,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
562 ,Marc Pugh ,Midfielder,26 ,,,32 ,1 ,,5 ,16 ,13 ,6 ,,69 ,106 ,129 ,32 ,14 ,31 ,,0 ,2 ,501 ,19 ,1 ,45 ,0 ,1 ,18 ,1 ,0 ,10 ,1 ,3 ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,22 ,11 ,1 ,2 ,,,,,,,,
563 ,Jason Puncheon ,Midfielder,31 ,,,54 ,1 ,,18 ,28 ,14 ,4 ,,219 ,141 ,173 ,46 ,13 ,16 ,,0 ,3 ,1240 ,40 ,4 ,151 ,0 ,5 ,65 ,3 ,0 ,34 ,5 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,54 ,14 ,0 ,4 ,,,,,,,,
564 ,Ramires ,Midfielder,12 ,,,23 ,1 ,,3 ,14 ,7 ,1 ,,41 ,52 ,79 ,6 ,9 ,18 ,,0 ,0 ,309 ,26 ,0 ,5 ,0 ,2 ,17 ,1 ,0 ,21 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,10 ,5 ,1 ,1 ,,,,,,,,
565 ,Gastón Ramírez ,Midfielder,3 ,,,2 ,1 ,,0 ,1 ,1 ,0 ,,2 ,5 ,3 ,2 ,1 ,0 ,,0 ,1 ,15 ,5 ,1 ,5 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
566 ,Aaron Ramsey ,Midfielder,31 ,,,78 ,1 ,,23 ,56 ,20 ,8 ,,248 ,190 ,229 ,39 ,27 ,26 ,,0 ,4 ,2154 ,69 ,3 ,50 ,0 ,20 ,58 ,4 ,0 ,47 ,5 ,5 ,0 ,5 ,0 ,2 ,0 ,0 ,0 ,69 ,21 ,0 ,9 ,,,,,,,,
567 ,Connor Randall ,Defender,3 ,0 ,3 ,3 ,1 ,0 ,1 ,3 ,0 ,0 ,0 ,8 ,6 ,12 ,0 ,2 ,3 ,0 ,0 ,0 ,82 ,27 ,0 ,1 ,0 ,0 ,5 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
568 ,Darren Randolph ,Goalkeeper,6 ,2 ,12 ,,,,,,,,,,,,,,,0 ,1 ,0 ,164 ,27 ,,,,,55 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,12 ,0 ,0 ,7 ,1 ,4 ,25 ,46 
569 ,Mathias Ranégie ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
570 ,Angel Rangel ,Defender,23 ,4 ,29 ,43 ,1 ,0 ,3 ,59 ,72 ,31 ,0 ,120 ,106 ,79 ,13 ,36 ,25 ,0 ,0 ,0 ,1278 ,56 ,0 ,47 ,0 ,0 ,65 ,6 ,0 ,19 ,2 ,0 ,0 ,0 ,0 ,1 ,,,,,,,,,,,,,,,
571 ,Tokelo Rantie ,Forward,3 ,,,3 ,,,1 ,0 ,0 ,0 ,,,,,,,,,,0 ,11 ,4 ,0 ,1 ,,,,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
572 ,Marcus Rashford ,Forward,11 ,,,7 ,,,7 ,2 ,9 ,3 ,,,,,,,,,,2 ,199 ,18 ,1 ,6 ,,,,0 ,0 ,5 ,4 ,5 ,1 ,4 ,0 ,0 ,0 ,0 ,0 ,16 ,8 ,1 ,3 ,,,,,,,,
573 ,Nathan Redmond ,Midfielder,35 ,,,31 ,1 ,,16 ,15 ,10 ,5 ,,114 ,126 ,182 ,59 ,7 ,32 ,,0 ,3 ,974 ,28 ,4 ,123 ,0 ,3 ,27 ,0 ,0 ,29 ,6 ,6 ,0 ,6 ,0 ,5 ,0 ,0 ,0 ,54 ,17 ,0 ,3 ,,,,,,,,
574 ,Harrison Reed ,Midfielder,1 ,,,1 ,1 ,,0 ,0 ,0 ,0 ,,1 ,2 ,2 ,0 ,1 ,1 ,,0 ,0 ,9 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
575 ,Winston Reid ,Defender,24 ,6 ,38 ,45 ,1 ,0 ,4 ,76 ,154 ,76 ,0 ,109 ,123 ,66 ,2 ,50 ,28 ,1 ,0 ,1 ,833 ,35 ,0 ,2 ,0 ,0 ,90 ,5 ,0 ,23 ,0 ,1 ,1 ,0 ,0 ,2 ,,,,,,,,,,,,,,,
576 ,Jeff Reine-Adélaïde ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
577 ,Loïc Rémy ,Forward,13 ,,,0 ,,,3 ,1 ,4 ,4 ,,,,,,,,,,0 ,101 ,8 ,0 ,4 ,,,,0 ,0 ,1 ,5 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,13 ,5 ,0 ,1 ,,,,,,,,
578 ,Micah Richards ,Defender,24 ,3 ,53 ,42 ,1 ,0 ,1 ,61 ,142 ,84 ,0 ,109 ,156 ,67 ,28 ,61 ,22 ,1 ,1 ,1 ,717 ,30 ,0 ,2 ,1 ,1 ,38 ,3 ,0 ,16 ,0 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
579 ,Kieran Richardson ,Defender,11 ,0 ,20 ,18 ,1 ,0 ,1 ,12 ,20 ,8 ,0 ,42 ,35 ,50 ,4 ,9 ,9 ,0 ,0 ,1 ,269 ,24 ,0 ,21 ,0 ,1 ,14 ,4 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
580 ,Joe Riley ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
581 ,Matt Ritchie ,Midfielder,37 ,,,54 ,1 ,,31 ,48 ,32 ,7 ,,202 ,149 ,192 ,19 ,23 ,46 ,,0 ,6 ,1429 ,39 ,5 ,204 ,0 ,4 ,92 ,5 ,0 ,41 ,4 ,4 ,1 ,0 ,3 ,1 ,0 ,0 ,0 ,77 ,17 ,0 ,2 ,,,,,,,,
582 ,Emmanuel Rivière ,Forward,3 ,,,3 ,,,1 ,0 ,0 ,0 ,,,,,,,,,,0 ,19 ,6 ,0 ,2 ,,,,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,,,,,,,,
583 ,Roberto Firmino ,Forward,31 ,,,67 ,,,17 ,16 ,12 ,7 ,,,,,,,,,,7 ,998 ,32 ,9 ,38 ,,,,1 ,0 ,29 ,15 ,10 ,1 ,6 ,3 ,4 ,0 ,0 ,0 ,63 ,25 ,0 ,6 ,,,,,,,,
584 ,Patrick Roberts ,Midfielder,1 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,1 ,0 ,0 ,0 ,0 ,,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
585 ,Antonee Robinson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
586 ,Joel Robles ,Goalkeeper,13 ,3 ,20 ,,,,,,,,,,,,,,,0 ,2 ,0 ,421 ,32 ,,,,,92 ,1 ,0 ,0 ,,0 ,,,,,,,,,,,,46 ,0 ,5 ,22 ,5 ,8 ,55 ,133 
587 ,Joe Rodon ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
588 ,Jay Rodriguez ,Forward,12 ,,,5 ,,,4 ,2 ,2 ,2 ,,,,,,,,,,0 ,94 ,8 ,0 ,4 ,,,,1 ,0 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,6 ,0 ,2 ,,,,,,,,
589 ,Jack Rodwell ,Midfielder,22 ,,,25 ,1 ,,6 ,14 ,17 ,5 ,,53 ,63 ,55 ,6 ,25 ,18 ,,0 ,0 ,446 ,20 ,1 ,6 ,0 ,2 ,17 ,5 ,0 ,17 ,2 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,25 ,7 ,0 ,3 ,,,,,,,,
590 ,Marcos Rojo ,Defender,16 ,5 ,11 ,43 ,1 ,0 ,3 ,28 ,32 ,14 ,0 ,88 ,89 ,73 ,4 ,30 ,24 ,0 ,0 ,1 ,700 ,44 ,1 ,53 ,0 ,0 ,26 ,3 ,0 ,20 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
591 ,Sergio Romero ,Goalkeeper,4 ,3 ,2 ,,,,,,,,,,,,,,,0 ,0 ,0 ,115 ,29 ,,,,,22 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,7 ,0 ,0 ,6 ,1 ,3 ,24 ,17 
592 ,Oriol Romeu ,Midfielder,29 ,,,77 ,1 ,,6 ,39 ,31 ,9 ,,124 ,132 ,111 ,16 ,25 ,28 ,,0 ,0 ,833 ,29 ,1 ,1 ,0 ,3 ,59 ,7 ,0 ,28 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,28 ,8 ,0 ,1 ,,,,,,,,
593 ,Rafael Romo ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
594 ,Salomón Rondón ,Forward,34 ,,,9 ,,,17 ,14 ,45 ,27 ,,,,,,,,,,2 ,630 ,19 ,2 ,32 ,,,,1 ,1 ,35 ,26 ,9 ,4 ,3 ,1 ,1 ,0 ,0 ,0 ,71 ,21 ,0 ,7 ,,,,,,,,
595 ,Rony Lopes ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
596 ,Wayne Rooney ,Forward,28 ,,,29 ,,,19 ,9 ,15 ,7 ,,,,,,,,,,6 ,1144 ,41 ,6 ,51 ,,,,4 ,0 ,28 ,15 ,8 ,0 ,7 ,1 ,0 ,0 ,1 ,0 ,72 ,25 ,0 ,3 ,,,,,,,,
597 ,Danny Rose ,Defender,24 ,8 ,19 ,67 ,1 ,0 ,8 ,39 ,79 ,48 ,0 ,146 ,160 ,121 ,28 ,23 ,20 ,0 ,1 ,3 ,1062 ,44 ,6 ,88 ,0 ,1 ,49 ,7 ,0 ,41 ,1 ,1 ,0 ,0 ,1 ,0 ,,,,,,,,,,,,,,,
598 ,Tomas Rosicky ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
599 ,Jordan Rossiter ,Midfielder,1 ,,,1 ,1 ,,0 ,1 ,1 ,0 ,,0 ,1 ,2 ,0 ,0 ,0 ,,0 ,0 ,5 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
600 ,Joe Rothwell ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
601 ,Wayne Routledge ,Midfielder,28 ,,,23 ,1 ,,5 ,12 ,9 ,3 ,,102 ,67 ,140 ,16 ,5 ,34 ,,0 ,1 ,651 ,23 ,1 ,67 ,0 ,3 ,21 ,3 ,0 ,30 ,7 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,18 ,9 ,1 ,2 ,,,,,,,,
602 ,Declan Rudd ,Goalkeeper,11 ,2 ,23 ,,,,,,,,,,,,,,,0 ,0 ,0 ,295 ,27 ,,,,,86 ,2 ,0 ,2 ,,0 ,,,,,,,,,,,,34 ,0 ,7 ,15 ,0 ,5 ,37 ,97 
603 ,John Ruddy ,Goalkeeper,27 ,3 ,44 ,,,,,,,,,,,,,,,0 ,4 ,0 ,772 ,29 ,,,,,220 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,69 ,0 ,13 ,43 ,9 ,22 ,121 ,248 
604 ,Bacary Sagna ,Defender,28 ,11 ,26 ,50 ,1 ,0 ,1 ,50 ,99 ,55 ,0 ,126 ,155 ,112 ,5 ,86 ,57 ,0 ,0 ,3 ,1587 ,57 ,3 ,74 ,0 ,2 ,52 ,4 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
605 ,Henri Saivet ,Midfielder,4 ,,,13 ,1 ,,0 ,5 ,2 ,0 ,,20 ,16 ,16 ,1 ,1 ,6 ,,0 ,0 ,82 ,21 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
606 ,Mamadou Sakho ,Defender,22 ,5 ,30 ,30 ,1 ,1 ,1 ,37 ,137 ,79 ,2 ,158 ,123 ,69 ,8 ,75 ,45 ,0 ,0 ,0 ,1243 ,57 ,0 ,0 ,0 ,0 ,69 ,1 ,0 ,9 ,1 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
607 ,Bakary Sako ,Midfielder,20 ,,,18 ,1 ,,11 ,14 ,7 ,2 ,,68 ,58 ,93 ,20 ,8 ,18 ,,0 ,1 ,336 ,17 ,5 ,77 ,0 ,0 ,15 ,1 ,0 ,13 ,8 ,2 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,34 ,15 ,0 ,3 ,,,,,,,,
608 ,Martin Samuelsen ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
609 ,Alexis Sánchez ,Forward,30 ,,,47 ,,,36 ,24 ,6 ,3 ,,,,,,,,,,4 ,1434 ,48 ,13 ,64 ,,,,1 ,0 ,32 ,13 ,13 ,2 ,10 ,1 ,5 ,0 ,0 ,1 ,107 ,38 ,0 ,11 ,,,,,,,,
610 ,Sandro ,Midfielder,12 ,,,10 ,1 ,,0 ,13 ,12 ,3 ,,20 ,36 ,19 ,5 ,15 ,7 ,,0 ,0 ,138 ,12 ,0 ,3 ,1 ,0 ,2 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,,,,,,,,
611 ,Yaya Sanogo ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
612 ,Santi Cazorla ,Midfielder,15 ,,,28 ,1 ,,6 ,26 ,15 ,7 ,,139 ,80 ,73 ,37 ,1 ,6 ,,0 ,3 ,1228 ,82 ,7 ,59 ,0 ,16 ,53 ,2 ,1 ,13 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,8 ,0 ,1 ,,,,,,,,
613 ,Jeffrey Schlupp ,Midfielder,24 ,,,46 ,1 ,,9 ,31 ,21 ,9 ,,93 ,134 ,104 ,41 ,26 ,28 ,,0 ,2 ,461 ,19 ,2 ,45 ,0 ,0 ,38 ,4 ,0 ,15 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,26 ,6 ,0 ,1 ,,,,,,,,
614 ,Kasper Schmeichel ,Goalkeeper,38 ,15 ,36 ,,,,,,,,,,,,,,,0 ,0 ,0 ,1146 ,30 ,,,,,333 ,2 ,0 ,0 ,,0 ,,,,,,,,,,,,99 ,0 ,22 ,47 ,15 ,46 ,82 ,324 
615 ,Morgan Schneiderlin ,Midfielder,29 ,,,71 ,1 ,,4 ,74 ,48 ,21 ,,161 ,114 ,121 ,9 ,19 ,31 ,,0 ,0 ,1459 ,50 ,0 ,7 ,0 ,1 ,100 ,3 ,0 ,52 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,11 ,1 ,0 ,0 ,,,,,,,,
616 ,Mark Schwarzer ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
617 ,Bastian Schweinsteiger ,Midfielder,18 ,,,36 ,1 ,,3 ,23 ,16 ,9 ,,106 ,81 ,88 ,13 ,16 ,22 ,,0 ,0 ,1067 ,59 ,0 ,7 ,0 ,2 ,64 ,3 ,0 ,19 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,3 ,0 ,1 ,,,,,,,,
618 ,Ryan Seager ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
619 ,Jerell Sellars ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
620 ,Philippe Senderos ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
621 ,Stéphane Sessegnon ,Midfielder,25 ,,,19 ,1 ,,10 ,15 ,6 ,4 ,,114 ,135 ,144 ,55 ,9 ,28 ,,0 ,2 ,552 ,22 ,4 ,94 ,0 ,5 ,10 ,1 ,0 ,17 ,2 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,31 ,10 ,0 ,0 ,,,,,,,,
622 ,Xherdan Shaqiri ,Midfielder,27 ,,,19 ,1 ,,6 ,12 ,3 ,2 ,,119 ,85 ,134 ,36 ,2 ,13 ,,0 ,6 ,639 ,24 ,10 ,170 ,0 ,15 ,18 ,3 ,0 ,25 ,8 ,3 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,40 ,11 ,0 ,3 ,,,,,,,,
623 ,Shaun MacDonald ,Midfielder,3 ,,,0 ,0 ,,0 ,1 ,0 ,0 ,,2 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,18 ,6 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
624 ,Luke Shaw ,Defender,5 ,3 ,3 ,9 ,1 ,0 ,0 ,5 ,19 ,13 ,0 ,40 ,32 ,43 ,6 ,14 ,17 ,0 ,0 ,1 ,271 ,54 ,1 ,13 ,0 ,1 ,13 ,1 ,0 ,8 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
625 ,Ryan Shawcross ,Defender,20 ,7 ,26 ,43 ,1 ,1 ,2 ,39 ,94 ,38 ,0 ,64 ,101 ,62 ,5 ,50 ,25 ,0 ,0 ,0 ,592 ,30 ,0 ,1 ,0 ,0 ,38 ,2 ,1 ,18 ,3 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
626 ,Ben Sheaf ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
627 ,Jonjo Shelvey ,Midfielder,31 ,,,37 ,1 ,,20 ,45 ,25 ,11 ,,181 ,81 ,93 ,25 ,12 ,16 ,,0 ,5 ,1473 ,48 ,9 ,116 ,0 ,11 ,167 ,8 ,0 ,21 ,1 ,1 ,0 ,1 ,0 ,2 ,0 ,1 ,0 ,56 ,16 ,0 ,0 ,,,,,,,,
628 ,Oliver Shenton ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
629 ,Liam Shephard ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
630 ,Steve Sidwell ,Midfielder,1 ,,,4 ,1 ,,0 ,0 ,0 ,0 ,,0 ,5 ,3 ,0 ,1 ,0 ,,0 ,0 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
631 ,Gylfi Sigurdsson ,Midfielder,36 ,,,42 ,1 ,,32 ,27 ,15 ,4 ,,132 ,93 ,163 ,24 ,5 ,27 ,,0 ,3 ,1193 ,33 ,7 ,167 ,0 ,13 ,22 ,6 ,0 ,26 ,4 ,11 ,1 ,9 ,1 ,3 ,0 ,3 ,2 ,88 ,32 ,0 ,4 ,,,,,,,,
632 ,David Silva ,Midfielder,24 ,,,36 ,1 ,,11 ,16 ,3 ,1 ,,122 ,110 ,143 ,31 ,9 ,14 ,,0 ,11 ,1386 ,58 ,5 ,96 ,0 ,11 ,50 ,1 ,0 ,19 ,0 ,2 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,29 ,4 ,0 ,1 ,,,,,,,,
633 ,Jack Simpson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
634 ,Scott Sinclair ,Forward,27 ,,,13 ,,,4 ,9 ,4 ,2 ,,,,,,,,,,0 ,345 ,13 ,1 ,24 ,,,,0 ,0 ,5 ,9 ,2 ,0 ,2 ,0 ,1 ,0 ,1 ,0 ,17 ,7 ,0 ,2 ,,,,,,,,
635 ,Moussa Sissoko ,Midfielder,37 ,,,54 ,1 ,,11 ,35 ,36 ,21 ,,225 ,221 ,274 ,83 ,55 ,57 ,,0 ,7 ,1385 ,37 ,10 ,144 ,0 ,6 ,42 ,3 ,0 ,50 ,3 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,38 ,12 ,0 ,3 ,,,,,,,,
636 ,Martin Skrtel ,Defender,22 ,6 ,29 ,23 ,1 ,1 ,4 ,41 ,147 ,63 ,0 ,92 ,88 ,53 ,1 ,58 ,29 ,1 ,0 ,0 ,1173 ,53 ,1 ,1 ,0 ,0 ,56 ,5 ,0 ,21 ,1 ,1 ,0 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
637 ,Chris Smalling ,Defender,35 ,17 ,31 ,55 ,1 ,1 ,7 ,97 ,180 ,91 ,0 ,194 ,203 ,137 ,12 ,124 ,70 ,1 ,0 ,1 ,1533 ,44 ,1 ,0 ,0 ,1 ,104 ,8 ,0 ,47 ,1 ,0 ,0 ,0 ,0 ,2 ,,,,,,,,,,,,,,,
638 ,Adam Smith ,Defender,31 ,6 ,35 ,71 ,1 ,0 ,6 ,44 ,49 ,18 ,0 ,125 ,189 ,139 ,46 ,21 ,32 ,0 ,0 ,0 ,911 ,29 ,1 ,56 ,0 ,1 ,36 ,5 ,0 ,33 ,2 ,2 ,0 ,1 ,1 ,0 ,,,,,,,,,,,,,,,
639 ,Rubén Sobrino ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
640 ,Dominic Solanke ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
