,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
237 ,Eric Dier ,Midfielder,19 ,,,21 ,1 ,,0 ,21 ,61 ,37 ,,59 ,95 ,75 ,4 ,66 ,42 ,,0 ,2 ,914 ,48 ,0 ,3 ,0 ,3 ,47 ,5 ,0 ,19 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,8 ,1 ,0 ,2 ,,,,,,,,
238 ,Lucas Digne ,Defender,35 ,7 ,49 ,73 ,1 ,0 ,15 ,42 ,93 ,47 ,0 ,182 ,237 ,167 ,23 ,114 ,53 ,1 ,0 ,7 ,1374 ,39 ,8 ,270 ,0 ,2 ,64 ,6 ,0 ,43 ,3 ,0 ,0 ,0 ,0 ,1 ,,,,,,,,,,,,,,,
239 ,Diogo Dalot ,Defender,4 ,0 ,1 ,3 ,1 ,0 ,0 ,2 ,1 ,1 ,0 ,5 ,6 ,7 ,0 ,3 ,1 ,0 ,0 ,0 ,51 ,13 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
240 ,Diogo Jota ,Forward,34 ,,,28 ,,,23 ,9 ,9 ,5 ,,,,,,,,,,1 ,840 ,25 ,3 ,38 ,,,,4 ,0 ,42 ,3 ,7 ,0 ,4 ,3 ,1 ,0 ,0 ,0 ,69 ,26 ,0 ,12 ,,,,,,,,
241 ,Alpha Richard Dionkou ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
242 ,Issa Diop ,Defender,32 ,4 ,54 ,27 ,1 ,1 ,1 ,47 ,164 ,84 ,0 ,145 ,122 ,84 ,5 ,79 ,40 ,0 ,1 ,1 ,974 ,30 ,3 ,1 ,0 ,0 ,49 ,8 ,0 ,31 ,1 ,3 ,2 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
243 ,Elijah Dixon-Bonner ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
244 ,Moussa Djenepo ,Midfielder,18 ,,,27 ,1 ,,3 ,9 ,9 ,3 ,,48 ,104 ,92 ,44 ,3 ,16 ,,0 ,2 ,239 ,13 ,3 ,21 ,0 ,1 ,5 ,4 ,1 ,23 ,3 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,20 ,8 ,0 ,3 ,,,,,,,,
245 ,Mihai-Alexandru Dobre ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
246 ,Matt Doherty ,Defender,36 ,12 ,31 ,55 ,1 ,1 ,9 ,40 ,47 ,30 ,0 ,160 ,233 ,169 ,28 ,133 ,97 ,0 ,0 ,3 ,1476 ,41 ,2 ,45 ,0 ,1 ,47 ,1 ,0 ,28 ,3 ,4 ,1 ,0 ,3 ,1 ,,,,,,,,,,,,,,,
247 ,Domingos Quina ,Midfielder,4 ,,,2 ,0 ,,0 ,0 ,0 ,0 ,,4 ,4 ,6 ,1 ,0 ,2 ,,0 ,0 ,10 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,,,,,,,,
248 ,Abdoulaye Doucouré ,Midfielder,37 ,,,64 ,0 ,,20 ,31 ,31 ,11 ,,270 ,174 ,206 ,40 ,55 ,57 ,,0 ,2 ,1678 ,45 ,6 ,29 ,0 ,0 ,41 ,9 ,0 ,51 ,6 ,4 ,0 ,4 ,0 ,1 ,0 ,0 ,0 ,61 ,12 ,0 ,4 ,,,,,,,,
249 ,Douglas Luiz ,Midfielder,36 ,,,46 ,1 ,,16 ,36 ,47 ,18 ,,205 ,147 ,162 ,35 ,30 ,36 ,,1 ,2 ,1208 ,34 ,3 ,24 ,0 ,4 ,92 ,8 ,0 ,51 ,0 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,38 ,12 ,0 ,2 ,,,,,,,,
250 ,Kieran Dowell ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
251 ,Tommy Doyle ,Midfielder,1 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,1 ,1 ,1 ,0 ,0 ,0 ,,0 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,,,,,,,,
252 ,Jake Doyle-Hayes ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
253 ,Luke Dreher ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
254 ,Daniel Drinkwater ,Midfielder,5 ,,,7 ,1 ,,0 ,6 ,5 ,2 ,,36 ,9 ,36 ,1 ,0 ,6 ,,1 ,0 ,192 ,38 ,0 ,1 ,0 ,0 ,10 ,1 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,,,,,,,,
255 ,Anthony Driscoll-Glennon ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
256 ,Josip Drmic ,Forward,21 ,,,3 ,,,3 ,1 ,5 ,3 ,,,,,,,,,,0 ,160 ,8 ,1 ,3 ,,,,0 ,1 ,6 ,7 ,1 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,14 ,6 ,0 ,3 ,,,,,,,,
257 ,Martin Dubravka ,Goalkeeper,38 ,11 ,58 ,,,,,,,,,,,,,,,0 ,5 ,0 ,969 ,26 ,,,,,300 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,140 ,0 ,18 ,21 ,9 ,9 ,119 ,340 
258 ,Ondrej Duda ,Midfielder,10 ,,,18 ,1 ,,5 ,6 ,7 ,5 ,,48 ,42 ,42 ,6 ,6 ,18 ,,0 ,0 ,338 ,34 ,2 ,43 ,0 ,3 ,14 ,0 ,0 ,9 ,2 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,10 ,4 ,0 ,0 ,,,,,,,,
259 ,Shane Duffy ,Defender,19 ,2 ,18 ,18 ,1 ,1 ,1 ,21 ,70 ,48 ,0 ,56 ,98 ,48 ,3 ,70 ,26 ,0 ,0 ,0 ,641 ,34 ,0 ,1 ,1 ,0 ,44 ,2 ,0 ,14 ,0 ,1 ,0 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
260 ,Paul Dummett ,Defender,16 ,3 ,20 ,27 ,1 ,0 ,0 ,23 ,61 ,31 ,0 ,54 ,62 ,44 ,1 ,28 ,32 ,1 ,0 ,0 ,449 ,28 ,0 ,15 ,0 ,0 ,25 ,2 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
261 ,Lewis Dunk ,Defender,36 ,9 ,50 ,40 ,1 ,1 ,5 ,55 ,123 ,53 ,1 ,250 ,161 ,99 ,5 ,99 ,52 ,0 ,0 ,3 ,2251 ,63 ,1 ,1 ,0 ,1 ,164 ,9 ,0 ,19 ,1 ,3 ,1 ,2 ,0 ,1 ,,,,,,,,,,,,,,,
262 ,Jimmy Dunne ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
263 ,Jake Eastwood ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
264 ,Ederson ,Goalkeeper,35 ,16 ,28 ,,,,,,,,,,,,,,,0 ,3 ,0 ,899 ,26 ,,,,,124 ,3 ,1 ,2 ,,0 ,,,,,,,,,,,,68 ,0 ,8 ,12 ,3 ,19 ,178 ,139 
265 ,John Egan ,Defender,36 ,12 ,30 ,44 ,1 ,1 ,14 ,58 ,165 ,76 ,0 ,177 ,198 ,129 ,1 ,134 ,79 ,0 ,1 ,0 ,1290 ,36 ,1 ,2 ,0 ,0 ,111 ,3 ,1 ,34 ,1 ,2 ,1 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
266 ,Ovie Ejaria ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
267 ,Anwar El Ghazi ,Midfielder,34 ,,,20 ,1 ,,11 ,13 ,12 ,6 ,,75 ,97 ,151 ,29 ,31 ,57 ,,0 ,4 ,479 ,14 ,4 ,107 ,0 ,1 ,15 ,3 ,0 ,20 ,12 ,4 ,0 ,4 ,0 ,2 ,0 ,1 ,0 ,52 ,20 ,0 ,7 ,,,,,,,,
268 ,Callum Elder ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
269 ,Robert Elliot ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
270 ,Harvey Elliott ,Midfielder,2 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,1 ,1 ,1 ,1 ,0 ,0 ,,0 ,0 ,11 ,6 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
271 ,Tommy Elphick ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
272 ,Mohamed Elyounoussi ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
273 ,Emerson ,Defender,15 ,1 ,21 ,23 ,1 ,0 ,4 ,18 ,14 ,9 ,0 ,59 ,68 ,31 ,12 ,17 ,11 ,0 ,0 ,0 ,718 ,48 ,2 ,54 ,0 ,0 ,22 ,3 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,1 ,,,,,,,,,,,,,,,
274 ,Björn Engels ,Defender,17 ,2 ,32 ,11 ,1 ,0 ,0 ,28 ,85 ,42 ,0 ,53 ,71 ,39 ,1 ,55 ,27 ,0 ,1 ,0 ,647 ,38 ,0 ,2 ,1 ,0 ,49 ,1 ,0 ,5 ,1 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
275 ,Niall Ennis ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
276 ,Bright Enobakhare ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
277 ,Christian Eriksen ,Midfielder,20 ,,,19 ,0 ,,11 ,12 ,14 ,5 ,,82 ,31 ,52 ,0 ,6 ,10 ,,0 ,2 ,674 ,34 ,3 ,72 ,0 ,5 ,30 ,5 ,0 ,9 ,2 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,26 ,9 ,0 ,0 ,,,,,,,,
278 ,Jonny Evans ,Defender,38 ,11 ,41 ,48 ,1 ,0 ,1 ,57 ,171 ,84 ,0 ,230 ,207 ,121 ,6 ,127 ,71 ,1 ,0 ,1 ,2491 ,66 ,0 ,8 ,0 ,1 ,116 ,8 ,1 ,35 ,2 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
279 ,Timothy Eyoma ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
280 ,Lukasz Fabianski ,Goalkeeper,25 ,5 ,34 ,,,,,,,,,,,,,,,0 ,3 ,0 ,572 ,23 ,,,,,201 ,1 ,0 ,1 ,,0 ,,,,,,,,,,,,72 ,1 ,15 ,10 ,8 ,4 ,100 ,192 
281 ,Fabinho ,Midfielder,28 ,,,62 ,1 ,,4 ,34 ,16 ,6 ,,157 ,132 ,110 ,9 ,42 ,28 ,,0 ,3 ,1578 ,56 ,2 ,9 ,0 ,3 ,80 ,6 ,0 ,32 ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,12 ,4 ,0 ,0 ,,,,,,,,
282 ,Cesc Fàbregas ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
283 ,Malachi Fagan-Walcott ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
284 ,Ralf Fährmann ,Goalkeeper,1 ,0 ,1 ,,,,,,,,,,,,,,,0 ,0 ,0 ,8 ,8 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,1 ,0 ,0 ,1 ,0 ,0 ,2 ,3 
285 ,Akin Famewo ,Defender,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
286 ,Felipe Anderson ,Midfielder,25 ,,,46 ,1 ,,8 ,22 ,10 ,5 ,,112 ,139 ,130 ,63 ,6 ,19 ,,0 ,4 ,895 ,36 ,4 ,34 ,0 ,5 ,42 ,1 ,0 ,17 ,2 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,23 ,8 ,0 ,3 ,,,,,,,,
287 ,Marouane Fellaini ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
288 ,Edimilson Fernandes ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
289 ,Federico Fernández ,Defender,32 ,8 ,42 ,42 ,1 ,0 ,2 ,24 ,185 ,106 ,0 ,128 ,132 ,100 ,10 ,61 ,51 ,1 ,0 ,2 ,1110 ,35 ,2 ,29 ,0 ,0 ,100 ,8 ,0 ,17 ,2 ,2 ,1 ,1 ,0 ,1 ,,,,,,,,,,,,,,,
290 ,Fernandinho ,Midfielder,30 ,,,50 ,1 ,,4 ,25 ,80 ,50 ,,148 ,154 ,96 ,13 ,74 ,49 ,,0 ,1 ,2222 ,74 ,0 ,4 ,0 ,0 ,133 ,7 ,2 ,26 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,17 ,2 ,0 ,0 ,,,,,,,,
291 ,Will Ferry ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
292 ,Ethan Fitzhugh ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
293 ,Jake Flannigan ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
294 ,Flávio Cristóvão ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
295 ,John Fleck ,Midfielder,30 ,,,36 ,1 ,,12 ,24 ,21 ,7 ,,169 ,115 ,122 ,44 ,14 ,25 ,,0 ,2 ,999 ,33 ,5 ,149 ,0 ,3 ,38 ,8 ,0 ,25 ,1 ,5 ,0 ,1 ,4 ,0 ,0 ,0 ,0 ,31 ,11 ,0 ,2 ,,,,,,,,
296 ,Phil Foden ,Midfielder,23 ,,,14 ,1 ,,8 ,6 ,2 ,1 ,,36 ,62 ,61 ,25 ,10 ,18 ,,0 ,2 ,494 ,21 ,0 ,29 ,0 ,4 ,17 ,0 ,0 ,12 ,1 ,5 ,0 ,1 ,4 ,0 ,0 ,0 ,0 ,34 ,15 ,0 ,1 ,,,,,,,,
297 ,Pablo Fornals ,Midfielder,36 ,,,46 ,1 ,,9 ,25 ,8 ,3 ,,155 ,87 ,153 ,15 ,10 ,48 ,,0 ,5 ,843 ,23 ,4 ,61 ,0 ,6 ,40 ,3 ,0 ,18 ,7 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,36 ,11 ,0 ,2 ,,,,,,,,
298 ,Fraser Forster ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
299 ,Ben Foster ,Goalkeeper,38 ,9 ,64 ,,,,,,,,,,,,,,,0 ,2 ,0 ,1089 ,29 ,,,,,323 ,1 ,0 ,2 ,,0 ,,,,,,,,,,,,117 ,1 ,13 ,25 ,10 ,20 ,118 ,295 
300 ,Timothy Fosu-Mensah ,Defender,3 ,1 ,1 ,1 ,1 ,0 ,0 ,4 ,1 ,0 ,0 ,7 ,3 ,11 ,1 ,1 ,2 ,0 ,0 ,0 ,64 ,21 ,0 ,2 ,1 ,0 ,3 ,1 ,0 ,5 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
301 ,Dimitri Foulquier ,Defender,3 ,0 ,6 ,1 ,0 ,0 ,0 ,2 ,2 ,0 ,0 ,4 ,3 ,2 ,2 ,0 ,2 ,0 ,0 ,0 ,10 ,3 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
302 ,Juan Foyth ,Defender,4 ,0 ,3 ,7 ,0 ,0 ,0 ,1 ,2 ,1 ,0 ,9 ,12 ,7 ,2 ,3 ,1 ,0 ,1 ,0 ,56 ,14 ,0 ,0 ,0 ,0 ,2 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
303 ,Simon Francis ,Defender,15 ,1 ,21 ,13 ,1 ,0 ,3 ,20 ,66 ,40 ,0 ,62 ,66 ,54 ,4 ,48 ,32 ,0 ,0 ,0 ,520 ,35 ,1 ,16 ,0 ,0 ,30 ,3 ,1 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
304 ,Marcel Franke ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
305 ,Ryan Fraser ,Midfielder,28 ,,,12 ,1 ,,10 ,15 ,17 ,11 ,,97 ,66 ,81 ,12 ,6 ,25 ,,0 ,4 ,770 ,28 ,5 ,174 ,0 ,2 ,27 ,2 ,0 ,10 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,27 ,12 ,0 ,5 ,,,,,,,,
306 ,Fred ,Midfielder,29 ,,,60 ,1 ,,10 ,38 ,27 ,7 ,,234 ,145 ,172 ,40 ,9 ,19 ,,0 ,0 ,1668 ,58 ,3 ,63 ,0 ,3 ,110 ,8 ,0 ,42 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,40 ,10 ,0 ,0 ,,,,,,,,
307 ,Ryan Fredericks ,Defender,27 ,6 ,39 ,82 ,1 ,0 ,2 ,24 ,64 ,31 ,1 ,113 ,149 ,116 ,11 ,36 ,36 ,0 ,0 ,3 ,856 ,32 ,3 ,59 ,0 ,0 ,31 ,7 ,0 ,25 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
308 ,Kieron Freeman ,Defender,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,2 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
309 ,Christian Fuchs ,Defender,11 ,2 ,10 ,14 ,1 ,0 ,1 ,17 ,23 ,13 ,0 ,45 ,35 ,36 ,2 ,19 ,18 ,0 ,1 ,0 ,563 ,51 ,0 ,16 ,0 ,0 ,26 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
310 ,Manolo Gabbiadini ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
311 ,Gabriel Jesus ,Forward,34 ,,,17 ,,,20 ,11 ,6 ,6 ,,,,,,,,,,7 ,609 ,18 ,4 ,6 ,,,,3 ,0 ,27 ,19 ,14 ,2 ,7 ,5 ,3 ,0 ,0 ,0 ,101 ,48 ,0 ,24 ,,,,,,,,
312 ,Gabriel Martinelli ,Forward,14 ,,,20 ,1 ,,2 ,3 ,5 ,4 ,,34 ,46 ,92 ,9 ,8 ,37 ,,0 ,0 ,116 ,8 ,0 ,22 ,0 ,1 ,2 ,1 ,0 ,9 ,2 ,3 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,12 ,5 ,0 ,1 ,,,,,,,,
313 ,Ethan Galbraith ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
314 ,Tony Gallacher ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
